PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,painting_id,artist
3.083108,6.401042,4.72156,-3.3462934,-4.9990053,6.311179,5.3879614,-1.8786911,-0.0017774627,8.612791,bosch_21,jerome-bosch
2.9203568,6.799633,4.495889,-3.0380533,-5.704738,6.3561296,5.459203,-1.5717248,0.6407319,8.790408,bosch_22,jerome-bosch
3.2383249,6.7354484,4.7126656,-3.4539542,-5.3561172,6.538037,5.399275,-1.7835768,0.4549507,8.818779,bosch_23,jerome-bosch
3.1964118,6.6708674,4.586088,-3.1769786,-5.614257,6.5198617,5.5801105,-1.5368346,0.6859191,8.845782,bosch_24,jerome-bosch
3.3627572,6.7615557,4.589109,-3.184844,-5.7386317,6.796881,5.4127007,-1.6519654,0.5901133,8.980159,bosch_25,jerome-bosch
3.2605708,6.9136105,4.8271723,-3.2905455,-5.9141407,7.0311704,5.866681,-1.4030017,0.82723683,9.183911,bosch_26,jerome-bosch
3.3274155,6.4618354,4.7367826,-3.27826,-5.4281936,6.714612,5.549542,-1.6464022,0.37871447,8.826448,bosch_27,jerome-bosch
3.0466332,6.4263034,4.5547085,-3.150232,-5.2770276,6.335128,5.4200015,-1.6001252,0.506134,8.741719,bosch_28,jerome-bosch
3.2005258,6.6481557,4.341817,-2.842096,-5.7648315,6.4590135,5.578103,-1.5452725,0.82271963,8.753292,bosch_29,jerome-bosch
3.0240676,6.7692275,4.7052903,-3.3527114,-5.356947,6.6487837,5.5922513,-1.7858626,0.266337,8.802922,bosch_3,jerome-bosch
3.368351,6.758901,4.9619346,-3.5273235,-5.353263,6.710188,5.470094,-1.8065258,0.08923738,8.844604,bosch_30,jerome-bosch
3.5670617,6.6824703,4.1279535,-3.068352,-5.5841465,6.73128,5.514815,-1.6305417,0.50080085,8.68028,bosch_31,jerome-bosch
3.2973561,6.5961823,4.1581,-2.8416274,-5.533259,6.5643153,5.730457,-1.5001396,0.5489179,8.529922,bosch_32,jerome-bosch
2.9650152,6.782129,4.6270714,-3.3189178,-5.5086465,6.3528476,5.5268464,-1.7367566,0.42713982,8.602246,bosch_4,jerome-bosch
3.1666644,7.1213565,4.5177245,-3.4607074,-5.38692,6.621118,5.7542105,-2.1043375,0.48192787,8.827262,bosch_5,jerome-bosch
2.9265087,6.814662,4.731088,-3.1403415,-5.5608196,6.6236653,5.723724,-1.6983062,0.62156385,8.995892,bosch_6,jerome-bosch
3.618151,7.2201223,4.3621264,-3.5886357,-5.3167315,6.8466434,5.8504252,-2.141439,-0.02787015,8.946356,bosch_7,jerome-bosch
3.3153467,7.0974345,4.784187,-3.571283,-5.4722757,6.839104,5.785844,-1.9965549,0.15157957,9.167235,bosch_8,jerome-bosch
3.2423654,6.751522,4.864229,-3.3174472,-5.4124784,6.8664703,5.544301,-1.777989,0.058138806,9.123469,bosch_9,jerome-bosch
3.1114109,6.6227098,4.68355,-3.257192,-5.4699397,6.585459,5.6012573,-1.652707,0.24074188,8.894741,botticelli_1,sandro-botticelli
3.4636104,6.670963,4.217171,-2.413211,-6.0387588,6.6826115,5.5073953,-1.4277215,1.0858878,8.981753,botticelli_10,sandro-botticelli
3.4983454,6.8928013,4.3576584,-2.9432032,-5.875731,6.8897014,5.821438,-1.6405072,0.54582137,8.958904,botticelli_11,sandro-botticelli
3.2597716,6.6208014,4.917527,-3.5488977,-5.154593,6.55722,5.2952366,-1.7909702,-0.1007272,8.700845,botticelli_12,sandro-botticelli
3.078001,6.6736884,4.5308166,-2.8302674,-5.837734,6.6821685,5.894703,-1.406757,0.970175,9.140105,botticelli_13,sandro-botticelli
3.232106,6.8115215,4.513216,-3.0823755,-5.604696,6.644715,5.6861258,-1.8439677,0.6371967,8.850642,botticelli_14,sandro-botticelli
3.1495204,6.900304,4.6358786,-3.0553303,-5.761365,6.663423,5.7877483,-1.5059502,0.8327335,8.981547,botticelli_15,sandro-botticelli
3.6843565,6.7845497,4.3086514,-3.0284553,-5.824209,6.941927,5.7697644,-1.5421964,0.5997956,9.065623,botticelli_16,sandro-botticelli
3.0815632,6.521649,4.522753,-2.894994,-5.5469403,6.6997075,5.6944904,-1.4131905,0.40192637,8.674,botticelli_17,sandro-botticelli
3.3851142,6.7099085,4.6472116,-3.0915701,-5.943988,7.040136,5.742376,-1.710754,0.46952838,9.096771,botticelli_18,sandro-botticelli
3.4007175,6.823866,4.5210714,-3.2349777,-5.704158,6.9260545,5.908146,-1.4714334,0.70068336,8.980599,botticelli_19,sandro-botticelli
3.617093,6.7797604,4.3568606,-3.0301633,-5.736334,6.8743243,5.666932,-1.628952,0.36093774,8.888975,botticelli_2,sandro-botticelli
3.1985376,6.7381415,4.7176886,-3.1898842,-5.6136513,6.7166467,5.707366,-1.4565487,0.9391091,9.056594,botticelli_20,sandro-botticelli
3.559065,7.1511173,4.63948,-3.1812904,-6.179859,7.0905843,5.896115,-1.76352,1.2643361,9.586434,botticelli_21,sandro-botticelli
3.2074788,6.8264127,4.5933213,-3.0803063,-5.783083,6.717812,5.87518,-1.4611518,0.6808252,9.029179,botticelli_22,sandro-botticelli
3.2593777,7.06116,4.4823456,-3.3623931,-5.456275,6.6107035,5.7664833,-1.8334446,0.34480965,8.805837,botticelli_23,sandro-botticelli
3.043907,7.0744095,4.4951324,-3.0468187,-5.8569937,6.6641517,5.9919868,-1.5222377,0.9698067,9.070615,botticelli_24,sandro-botticelli
3.2422981,6.724658,4.423407,-2.9719377,-5.593253,6.677957,5.8222556,-1.4002157,0.70675284,8.974872,botticelli_25,sandro-botticelli
3.077117,6.7592497,4.671089,-3.1209743,-5.654144,6.7105274,5.694649,-1.6059419,0.57149994,9.028964,botticelli_26,sandro-botticelli
3.565303,6.7740803,4.636163,-3.5250275,-5.1807966,6.736982,5.5973816,-1.7383919,0.015778694,8.947482,botticelli_27,sandro-botticelli
3.0692086,6.599265,4.6513968,-3.132117,-5.524851,6.5978947,5.650214,-1.5087296,0.32001653,8.919664,botticelli_28,sandro-botticelli
3.2877748,6.7113924,4.8359313,-3.4078257,-5.34001,6.6671624,5.684125,-1.7960396,0.24174207,8.893618,botticelli_29,sandro-botticelli
3.3067882,7.012497,4.5048394,-3.0095315,-5.7548175,6.8487334,5.907268,-1.5209926,0.26890254,8.898818,botticelli_3,sandro-botticelli
3.3225589,7.018342,4.601719,-3.0856342,-5.9874163,6.8867006,5.8566923,-1.5874712,0.7079546,9.099372,botticelli_30,sandro-botticelli
3.4749472,7.0788326,4.4061894,-3.1452663,-5.9682517,6.969801,6.0084853,-1.4337423,0.7942331,9.169854,botticelli_31,sandro-botticelli
3.0958345,6.901154,4.8313937,-3.4249609,-5.673976,6.6346135,5.6576977,-1.674238,0.53930384,9.085466,botticelli_32,sandro-botticelli
3.0623903,6.95474,4.4100823,-2.773146,-5.978318,6.583351,5.922911,-1.3945906,0.7281607,8.9997425,botticelli_33,sandro-botticelli
3.107466,6.5457582,4.742152,-3.4004838,-5.197861,6.5394945,5.3345118,-1.5819275,0.15212126,8.930344,botticelli_34,sandro-botticelli
3.1595852,6.983439,4.820989,-3.0266337,-5.9951277,6.992116,6.0141077,-1.5008409,0.4110817,9.249996,botticelli_35,sandro-botticelli
3.4969747,6.909412,4.835638,-3.296116,-5.7628274,6.9901314,5.8371687,-1.5641489,0.52768517,9.37636,botticelli_36,sandro-botticelli
3.0324178,6.99502,4.483189,-3.0059633,-5.7918663,6.6423655,5.815217,-1.563436,1.0533984,8.856258,botticelli_4,sandro-botticelli
2.9287558,6.9206567,4.592123,-2.9719238,-5.894877,6.59439,5.8239822,-1.6184294,0.5790401,9.153178,botticelli_5,sandro-botticelli
3.3438048,6.916404,4.6529717,-3.131624,-5.813688,6.9411373,5.7896123,-1.6423925,0.8372032,9.152341,botticelli_6,sandro-botticelli
3.097986,6.8514285,4.654732,-2.9673336,-5.8808146,6.7617064,5.891708,-1.3496739,1.3321528,9.322725,botticelli_7,sandro-botticelli
3.034434,6.8945246,4.923907,-3.1897407,-5.6429477,6.7945905,5.938254,-1.5843979,0.67174673,9.311405,botticelli_8,sandro-botticelli
3.181537,6.8521576,4.893974,-3.4483552,-5.374793,6.6933346,5.676443,-1.939162,0.093028635,9.05858,botticelli_9,sandro-botticelli
1.3359287,2.525708,1.2099727,-0.9441728,-2.0066984,2.366935,2.22174,-0.7740787,0.40911278,2.9124467,boucher_1,francois-boucher
1.2287041,2.5203004,2.132875,-1.2682297,-2.0197754,2.6935573,2.1742756,-0.53857774,-0.06593997,3.535196,boucher_10,francois-boucher
0.8580787,2.4482975,2.134077,-1.0788634,-2.4230194,2.5100408,2.0674167,-0.5548417,0.58507174,3.5933993,boucher_11,francois-boucher
1.1923951,2.1446786,2.1324108,-0.89769286,-2.337291,2.484205,1.7609209,-0.57072985,0.40733784,3.4362435,boucher_12,francois-boucher
1.1412736,1.8200268,2.0540829,-0.9776873,-1.8997211,2.2415183,1.6882732,-0.35219994,0.4242494,3.1913347,boucher_13,francois-boucher
1.522448,2.409342,1.770514,-1.3628423,-1.6568604,2.5603542,1.8141183,-0.7282374,-0.21520935,3.123174,boucher_14,francois-boucher
1.375811,2.4318602,2.116972,-1.0530632,-2.320657,2.6868415,2.358313,-0.40578434,0.71177745,3.6653414,boucher_15,francois-boucher
1.3411566,2.250786,1.7201885,-1.0628273,-2.0128915,2.3012588,1.9742423,-0.54002094,0.07260953,3.123472,boucher_16,francois-boucher
1.2019808,2.3363943,1.8266841,-0.9037498,-2.3757284,2.6890273,2.1962109,-0.26850584,0.2622735,3.4584148,boucher_17,francois-boucher
1.2085766,2.384614,1.6998942,-1.0749891,-2.1771576,2.7848265,2.4016595,-0.24777044,0.01645029,3.403346,boucher_18,francois-boucher
1.3550881,2.3048692,1.8736477,-1.0465441,-2.1431792,2.5943303,2.1994834,-0.3781025,0.09610589,3.4226916,boucher_19,francois-boucher
1.1903496,2.4545386,1.9712759,-1.020725,-2.2874234,2.4989038,2.2206297,-0.45770764,0.50714016,3.4952347,boucher_2,francois-boucher
1.0882896,2.0781498,1.7639349,-0.9403524,-1.8966786,2.316366,1.9998558,-0.31440628,0.0067608207,2.9537776,boucher_20,francois-boucher
1.3280505,2.2030954,1.9210767,-0.8886759,-2.1185677,2.5256815,2.00571,-0.40487027,0.43375757,3.2958183,boucher_21,francois-boucher
1.210615,2.3741236,1.7906281,-1.0176835,-2.3378544,2.395334,2.036705,-0.37576926,0.4678529,3.3827019,boucher_22,francois-boucher
0.8665837,2.261083,2.0258217,-1.0710585,-1.9615653,2.3047092,1.8522974,-0.45724,0.10820603,3.141378,boucher_23,francois-boucher
1.3726832,1.9643055,2.2091343,-1.3362596,-1.8346936,2.4375987,1.9116914,-0.48610693,0.20914018,3.1470132,boucher_24,francois-boucher
1.330689,2.1982245,1.9093335,-0.9972963,-2.1405427,2.5274003,1.8888853,-0.59842914,0.2891856,3.3240962,boucher_25,francois-boucher
1.3673772,2.5030475,1.9962796,-1.0360551,-2.2982318,2.5875223,2.1421998,-0.5040784,0.49698335,3.5808682,boucher_26,francois-boucher
1.2923622,2.2772083,1.9120512,-1.1570606,-2.0499408,2.5405972,1.980671,-0.4781047,0.40073216,3.3268046,boucher_27,francois-boucher
1.200807,2.3213964,1.8564293,-1.0542922,-2.1397588,2.538963,2.1182375,-0.40803617,0.3168499,3.3234499,boucher_28,francois-boucher
1.388465,2.186196,1.8322765,-0.9242389,-2.3366716,2.5847232,2.0584877,-0.35491353,0.45338285,3.508025,boucher_29,francois-boucher
1.4560424,2.345869,1.8408225,-1.303266,-1.7216636,2.5476282,1.808616,-0.7049027,-0.12615767,3.1336143,boucher_3,francois-boucher
1.4137088,2.239065,1.7650422,-1.2314465,-1.7614967,2.3964198,1.8468416,-0.6202413,-0.16278993,3.0962825,boucher_30,francois-boucher
1.0227,2.1907566,1.8469609,-0.70046276,-2.2150419,2.4226503,2.0932546,-0.30366024,0.47166497,3.4364254,boucher_31,francois-boucher
1.0524273,2.3463397,1.699766,-0.75915086,-2.1817608,2.287932,1.8804102,-0.3298832,0.4115543,3.1866226,boucher_32,francois-boucher
1.293136,2.3591611,1.9227133,-0.9359597,-2.2164357,2.530634,2.1358256,-0.48344463,0.1679949,3.36449,boucher_33,francois-boucher
1.1189119,2.675427,1.7846782,-1.0081329,-2.3783278,2.61474,2.1919472,-0.5282792,0.41671216,3.4526556,boucher_34,francois-boucher
1.0293717,2.4187284,1.7635175,-1.0022516,-2.190176,2.3684804,2.0793018,-0.47968632,0.3695084,3.2499566,boucher_35,francois-boucher
0.9148577,2.3728037,1.7915999,-0.8552712,-2.4506662,2.1482065,1.815393,-0.50004494,0.4820556,3.3043396,boucher_36,francois-boucher
1.188198,2.5878038,1.562797,-0.83812046,-2.6228838,2.4939454,2.2093713,-0.4196076,0.46112275,3.5636084,boucher_37,francois-boucher
1.3861384,2.3996005,1.8222532,-1.0819798,-2.2917523,2.6161582,1.9756836,-0.5591925,0.45614147,3.344258,boucher_38,francois-boucher
1.3491474,2.1091063,1.8580505,-1.0189366,-2.040507,2.7751772,2.3062768,-0.28595433,0.2465668,3.3276205,boucher_39,francois-boucher
1.3015327,2.5625966,2.0041857,-1.0585117,-2.422561,2.695071,2.1506386,-0.45788902,0.44716173,3.659713,boucher_4,francois-boucher
1.3683021,2.3781836,2.0281591,-1.0251274,-2.2532208,2.681452,2.0113041,-0.541809,0.5837937,3.4333131,boucher_40,francois-boucher
1.2789487,2.5806444,1.7265252,-1.101023,-2.100458,2.5732362,2.2129989,-0.70008814,0.39243394,3.411693,boucher_41,francois-boucher
1.617375,2.5379918,2.0218792,-1.3930523,-2.1506689,2.677963,1.9116986,-0.72610617,0.119645804,3.3947315,boucher_42,francois-boucher
1.4942011,2.4847612,1.6686832,-1.101649,-2.2491941,2.6469717,2.2033486,-0.6507273,0.23190749,3.3487449,boucher_43,francois-boucher
1.1215585,2.561314,1.8711303,-1.0019999,-2.1864758,2.6431007,2.1439528,-0.55459327,0.27743375,3.4695122,boucher_44,francois-boucher
1.3428407,2.317009,2.0094671,-1.0992663,-2.206107,2.7358077,2.3625047,-0.3870947,0.48755282,3.7583199,boucher_45,francois-boucher
1.4517201,2.4767685,1.8980534,-1.3839774,-1.9044014,2.5144005,1.8296376,-0.61112237,-0.14852123,3.2423315,boucher_46,francois-boucher
1.2319051,2.3610837,1.9530439,-1.1876636,-1.9583391,2.487562,2.019024,-0.49549866,-0.15857115,3.2864933,boucher_47,francois-boucher
1.1228467,2.128313,2.1270425,-1.0195515,-2.075258,2.4759462,1.7314856,-0.45395595,0.31772912,3.2334828,boucher_5,francois-boucher
1.258344,2.716812,1.8269787,-1.2609336,-2.0440261,2.7332509,2.325705,-0.49272168,0.28311178,3.4238343,boucher_6,francois-boucher
1.0252289,2.6779141,2.0850601,-1.0814877,-2.5045798,2.8450994,2.3977907,-0.44543785,0.4753707,3.7720675,boucher_7,francois-boucher
1.2902995,2.3836083,1.9886281,-1.3322992,-1.8777045,2.5033097,2.0309691,-0.58515906,0.038571637,3.3381166,boucher_8,francois-boucher
1.0662789,2.3415844,2.0374675,-0.9671406,-2.5559626,2.4585972,1.981624,-0.5818033,0.70358574,3.516308,boucher_9,francois-boucher
-0.1251671,-0.79318756,-0.5592432,0.5043191,0.51320267,-0.6279644,-0.8753217,0.23448867,-0.3407909,-0.61387503,boudin_1,eugene-boudin
-0.11902974,-0.24839549,-0.53841066,0.31462392,0.46403602,-0.44321138,-0.60704845,0.059541907,-0.25838876,-0.7475818,boudin_10,eugene-boudin
-0.110660695,-0.2760322,-0.43756658,0.37740842,0.50949645,-0.37594253,-0.5870668,0.14774536,-0.4459391,-0.8164481,boudin_11,eugene-boudin
0.12499945,-0.40944174,-0.4416651,0.44859013,0.14360988,-0.36763167,-0.62105304,0.15259291,-0.19803642,-0.49801838,boudin_12,eugene-boudin
0.1355784,-0.24718952,-0.16738918,0.31640172,0.15751451,-0.29206532,-0.4903261,-0.06742732,-0.5953344,-0.30177388,boudin_13,eugene-boudin
-0.012641214,-0.030177716,-0.7203638,0.44356576,0.44894937,-0.39284453,-0.68033814,-0.070551306,-0.38201278,-0.7262116,boudin_14,eugene-boudin
0.16787907,0.105994664,-0.62677044,0.29055148,0.40829822,-0.30857995,-0.42410487,-0.02119561,-0.20775266,-0.5948366,boudin_15,eugene-boudin
0.1563604,-0.42282784,-0.414299,0.40416008,0.48780414,-0.4052635,-0.50136113,-0.039468106,-0.4337948,-0.56178004,boudin_16,eugene-boudin
0.058778934,-0.11153607,-0.16236788,0.19818778,0.24387816,-0.27746326,-0.42034328,0.0653283,-0.52654487,-0.27110925,boudin_17,eugene-boudin
-0.116657324,-0.40054342,-0.08850383,0.19302727,0.13508342,-0.52736205,-0.80830044,0.27522954,-0.2203551,-0.5014498,boudin_18,eugene-boudin
-0.04075607,0.094396345,-0.1297364,0.19909929,0.25141394,-0.15803742,-0.48021835,0.03192058,-0.49267074,-0.27907768,boudin_19,eugene-boudin
-0.05474577,0.13025734,-0.4674242,0.49995926,0.27363986,-0.28866643,-0.52279794,0.019983988,-0.58786833,-0.6490284,boudin_2,eugene-boudin
-0.022878736,-0.5706043,-0.3920227,0.66207933,-0.38836506,-0.5793061,-0.7774578,0.28592718,-0.03311286,-0.30169562,boudin_20,eugene-boudin
0.001994297,-0.18236072,-0.05908539,0.3974206,0.028517865,-0.2953312,-0.42705244,0.0568161,-0.39514652,-0.059455957,boudin_21,eugene-boudin
-0.035966992,-0.20225085,-0.545004,0.4174646,0.3909768,-0.42498615,-0.7600964,-0.05026717,-0.4441039,-0.58147377,boudin_22,eugene-boudin
-0.05197891,-0.5879018,-0.33956954,0.34727535,0.6086143,-0.71157736,-0.98416555,0.0316896,-0.48216602,-0.7800099,boudin_23,eugene-boudin
-0.09433275,-0.42304245,-0.20654681,0.3521367,0.27654013,-0.44265372,-0.6400921,0.03750365,-0.5030809,-0.46152955,boudin_24,eugene-boudin
-0.3759474,-0.18473549,-0.27251738,0.505499,0.016230926,-0.2948814,-0.51638174,0.1630228,-0.41790387,-0.352673,boudin_25,eugene-boudin
-0.017698877,0.082497016,-0.59904057,0.44076616,0.34661654,-0.2336176,-0.7292679,0.055601224,-0.040953256,-0.7819145,boudin_26,eugene-boudin
-0.32496148,-0.3412031,-0.60839957,0.4772652,0.7790154,-0.46929917,-0.76233274,0.030798048,-0.45566827,-0.98698795,boudin_27,eugene-boudin
-0.100463755,-0.19211094,-0.4015306,0.17403671,0.48231432,-0.3029461,-0.48035145,-0.033985157,-0.20357011,-0.66593355,boudin_28,eugene-boudin
-0.01326289,-0.28865165,-0.4741823,0.32854947,0.15931392,-0.49636474,-0.6501868,0.069457725,-0.48711514,-0.27683234,boudin_29,eugene-boudin
-0.049903013,-0.4435635,-0.16556174,0.32536927,0.12937339,-0.4394513,-0.8602342,0.41127625,-0.48245844,-0.38954505,boudin_3,eugene-boudin
-0.052649133,-0.23727725,-0.43295294,0.21266866,0.5045459,-0.34223166,-0.59511334,0.08288323,-0.30563122,-0.5992153,boudin_30,eugene-boudin
0.1320368,-0.14574006,-0.077080525,0.15254144,0.18760973,-0.2746922,-0.5115465,0.019663118,-0.3703577,-0.31796926,boudin_31,eugene-boudin
-0.23754102,-0.51847893,-0.47043103,0.6217242,0.11112405,-0.32689795,-0.8109794,0.21874012,-0.35888934,-0.42259145,boudin_32,eugene-boudin
-0.06698669,-0.10937938,-0.39070368,0.36154857,0.43897012,-0.20435515,-0.4869004,0.15152642,-0.3750592,-0.66603965,boudin_33,eugene-boudin
0.085587725,-0.4167345,-0.080724664,0.17548518,0.3430241,-0.21800339,-0.33243287,0.09161233,-0.3529252,-0.42763835,boudin_34,eugene-boudin
-0.10254911,-0.26545432,-0.53244346,0.3770317,0.51514876,-0.49104527,-0.66910917,-0.031817954,-0.4792315,-0.5697813,boudin_35,eugene-boudin
0.018946383,-0.05074753,-0.457686,0.51559746,0.27590004,-0.37437174,-0.33283216,0.09788513,-0.20294437,-0.62919855,boudin_36,eugene-boudin
-0.22803551,-0.3555334,-0.08772283,0.3158773,0.14177173,-0.46619436,-0.8782704,0.06326372,-0.34165418,-0.4646749,boudin_4,eugene-boudin
-0.13282776,-0.266446,-0.74032277,0.58883905,0.35283542,-0.60380775,-0.7386408,0.064984344,-0.589212,-0.6933193,boudin_5,eugene-boudin
-0.30177853,0.082126416,-0.5651596,0.59083223,0.1952186,-0.005789064,-0.575402,0.26129395,-0.6374485,-0.5271942,boudin_6,eugene-boudin
0.090870835,-0.31512398,-0.543146,0.4643146,-0.123894066,-0.41949677,-0.68538696,0.21359307,0.066338286,-0.4182067,boudin_7,eugene-boudin
0.08296694,-0.26868355,-0.5309478,0.29550618,0.09170857,-0.45253268,-0.52385104,0.23429622,0.17678246,-0.48938853,boudin_8,eugene-boudin
-0.07007716,-0.45526433,-0.4761628,0.51818275,0.16594586,-0.46475914,-0.72546595,0.31173095,-0.18248992,-0.6086947,boudin_9,eugene-boudin
-0.3466157,-0.35725275,-0.14894891,0.45932952,0.01017803,-0.16859442,-0.24149941,0.4877243,0.35258284,-0.39911273,bouguereau_1,william-bouguereau
-0.20442581,-0.6461285,-0.054428585,0.5327941,0.18789786,-0.20675737,-0.80286396,0.4827985,0.33046672,-0.44894904,bouguereau_2,william-bouguereau
-0.128158,-0.6594403,-0.110231556,0.48255512,0.037110984,-0.15014535,-0.3220684,0.56164336,0.3373327,-0.18896623,bouguereau_3,william-bouguereau
-0.40623075,-0.39745033,-0.46421862,0.5821558,-0.03751997,-0.14177015,-0.115528405,0.4914596,0.43756494,-0.46673203,bouguereau_4,william-bouguereau
-0.36944702,-0.7341182,-0.005950153,0.65208024,0.055035397,-0.10202862,-0.21753328,0.48518932,0.5278905,-0.24043879,bouguereau_5,william-bouguereau
-0.20678681,-0.7203895,-0.22166666,0.58510995,-0.25482583,-0.353561,-0.58037657,0.53175676,0.56136984,-0.34774578,bouguereau_6,william-bouguereau
-0.32629463,-0.72114235,-0.04330287,0.3852081,-0.21915036,-0.3984304,-0.4759069,0.38154662,0.4758615,-0.15039706,bouguereau_7,william-bouguereau
-0.54502946,-0.58941984,-0.3426021,0.6199435,0.027167968,-0.3002889,-0.47222435,0.55413765,0.4545964,-0.51517737,bouguereau_8,william-bouguereau
-0.21643957,-0.7766682,-0.20131418,0.45113397,0.332295,-0.3339352,-0.623835,0.22752792,0.02602109,-0.5340115,bouguereau_9,william-bouguereau
3.5224829,7.157939,4.7652006,-3.4131212,-5.8149424,7.080162,6.1090517,-1.6653054,0.49136972,9.445899,bouts_1,dirk-bouts-l-ancien
2.9141333,7.1765976,4.965962,-3.2695172,-5.930539,6.68475,5.8346286,-1.7335725,0.7423342,9.386534,bouts_10,dirk-bouts-l-ancien
3.4173875,7.317007,4.491186,-3.3470957,-5.6895256,7.0541263,6.4129486,-1.647985,0.28876752,9.295999,bouts_11,dirk-bouts-l-ancien
3.4422135,7.184448,4.879455,-3.4421055,-5.8477893,7.1116343,6.052923,-1.6616454,0.4422421,9.468413,bouts_12,dirk-bouts-l-ancien
3.5014486,7.265069,4.6800227,-3.3172774,-5.931841,7.086506,6.1019526,-1.6457803,0.33988866,9.409397,bouts_2,dirk-bouts-l-ancien
3.4258769,7.454779,4.6298532,-3.1742654,-6.1474905,7.043547,6.3414836,-1.550069,0.47554815,9.600956,bouts_3,dirk-bouts-l-ancien
3.274144,7.52716,5.258308,-3.7721887,-5.7695093,7.2590795,6.0779185,-2.0307956,0.270541,9.644082,bouts_4,dirk-bouts-l-ancien
3.6817775,7.3616633,4.8328557,-3.4516277,-6.0665846,7.4095507,6.046685,-1.8868654,0.83727825,9.702561,bouts_5,dirk-bouts-l-ancien
3.5105693,7.3618813,4.668313,-3.3236191,-5.981421,6.972876,6.0324397,-1.8086932,0.61302036,9.311314,bouts_6,dirk-bouts-l-ancien
3.3502707,7.3314147,4.9832544,-3.2213044,-6.473178,7.145279,5.8796625,-1.6101103,1.1152827,9.713078,bouts_7,dirk-bouts-l-ancien
3.3746774,7.442239,4.9731536,-3.426345,-5.8791795,7.234409,6.1673517,-1.7927175,0.5068635,9.567627,bouts_8,dirk-bouts-l-ancien
3.067673,7.2139463,4.853952,-3.12504,-6.2195926,6.874319,6.046374,-1.6258922,0.98498297,9.612144,bouts_9,dirk-bouts-l-ancien
-1.2369603,-1.8893868,-1.502934,1.3053739,1.4648306,-1.8202395,-2.0262341,0.8649405,-0.057265554,-2.6350095,braque_1,georges-braque
-1.1576247,-1.7352943,-1.7054945,1.4210284,1.3985748,-1.7069707,-2.0845938,0.6794885,-0.014681369,-2.7933173,braque_10,georges-braque
-1.3566437,-1.9803675,-1.4427623,1.1223552,1.5391839,-1.6903583,-2.084556,0.96458286,0.547605,-2.7569444,braque_11,georges-braque
-1.1211975,-1.3216455,-2.3341563,1.517931,1.2388746,-1.9369271,-2.0121706,0.7692747,0.35651883,-3.047248,braque_12,georges-braque
