painting_id,artist,path,cluster
chagall_45,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_18.jpg,19
chagall_46,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_19.jpg,19
chagall_47,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_2.jpg,19
chagall_48,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_20.jpg,19
chagall_49,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_21.jpg,19
chagall_5,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_22.jpg,19
chagall_50,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_23.jpg,19
chagall_6,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_24.jpg,19
chagall_7,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_25.jpg,0
chagall_8,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_26.jpg,19
chagall_9,marc-chagall,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_27.jpg,19
chaissac_1,gaston-chaissac,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_28.jpg,18
chaissac_2,gaston-chaissac,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_29.jpg,18
chaissac_3,gaston-chaissac,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_3.jpg,18
chaissac_4,gaston-chaissac,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_30.jpg,18
chaissac_5,gaston-chaissac,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_31.jpg,18
chaissac_6,gaston-chaissac,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_32.jpg,18
chaissac_7,gaston-chaissac,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_33.jpg,18
chaissac_8,gaston-chaissac,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_34.jpg,18
champaigne_1,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_35.jpg,7
champaigne_10,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_36.jpg,7
champaigne_11,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_37.jpg,7
champaigne_12,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_38.jpg,7
champaigne_13,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_39.jpg,7
champaigne_14,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_4.jpg,7
champaigne_15,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_40.jpg,14
champaigne_16,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_41.jpg,7
champaigne_17,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_42.jpg,7
champaigne_18,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_43.jpg,7
champaigne_19,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_44.jpg,7
champaigne_2,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_45.jpg,7
champaigne_20,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_46.jpg,7
champaigne_21,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_47.jpg,7
champaigne_22,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_48.jpg,7
champaigne_23,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_49.jpg,7
champaigne_24,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_5.jpg,7
champaigne_25,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_50.jpg,7
champaigne_26,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_6.jpg,7
champaigne_27,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_7.jpg,14
champaigne_28,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_8.jpg,7
champaigne_29,philippe-de-champaigne,..\bd-peintres-v6\chagall - marc-chagall_1887\chagall_9.jpg,7
champaigne_3,philippe-de-champaigne,..\bd-peintres-v6\chaissac - gaston-chaissac_1910\chaissac_1.jpg,7
champaigne_30,philippe-de-champaigne,..\bd-peintres-v6\chaissac - gaston-chaissac_1910\chaissac_2.jpg,7
champaigne_31,philippe-de-champaigne,..\bd-peintres-v6\chaissac - gaston-chaissac_1910\chaissac_3.jpg,7
champaigne_32,philippe-de-champaigne,..\bd-peintres-v6\chaissac - gaston-chaissac_1910\chaissac_4.jpg,7
champaigne_33,philippe-de-champaigne,..\bd-peintres-v6\chaissac - gaston-chaissac_1910\chaissac_5.jpg,14
champaigne_34,philippe-de-champaigne,..\bd-peintres-v6\chaissac - gaston-chaissac_1910\chaissac_6.jpg,7
champaigne_35,philippe-de-champaigne,..\bd-peintres-v6\chaissac - gaston-chaissac_1910\chaissac_7.jpg,7
champaigne_36,philippe-de-champaigne,..\bd-peintres-v6\chaissac - gaston-chaissac_1910\chaissac_8.jpg,7
champaigne_37,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_1.jpg,14
champaigne_38,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_10.jpg,7
champaigne_39,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_11.jpg,14
champaigne_4,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_12.jpg,14
champaigne_5,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_13.jpg,7
champaigne_6,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_14.jpg,7
champaigne_7,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_15.jpg,7
champaigne_8,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_16.jpg,14
champaigne_9,philippe-de-champaigne,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_17.jpg,14
chardin_1,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_18.jpg,6
chardin_10,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_19.jpg,6
chardin_11,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_2.jpg,6
chardin_12,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_20.jpg,6
chardin_13,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_21.jpg,6
chardin_14,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_22.jpg,6
chardin_15,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_23.jpg,6
chardin_16,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_24.jpg,6
chardin_17,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_25.jpg,6
chardin_18,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_26.jpg,6
chardin_19,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_27.jpg,6
chardin_2,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_28.jpg,6
chardin_20,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_29.jpg,6
chardin_21,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_3.jpg,6
chardin_22,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_30.jpg,6
chardin_23,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_31.jpg,6
chardin_24,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_32.jpg,6
chardin_25,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_33.jpg,6
chardin_26,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_34.jpg,6
chardin_27,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_35.jpg,6
chardin_28,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_36.jpg,6
chardin_29,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_37.jpg,6
chardin_3,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_38.jpg,6
chardin_30,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_39.jpg,6
chardin_31,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_4.jpg,6
chardin_32,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_5.jpg,6
chardin_33,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_6.jpg,6
chardin_34,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_7.jpg,6
chardin_35,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_8.jpg,6
chardin_36,jean-baptiste-chardin,..\bd-peintres-v6\champaigne - philippe-de-champaigne_1602\champaigne_9.jpg,6
chardin_37,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_1.jpg,6
chardin_38,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_10.jpg,6
chardin_39,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_11.jpg,6
chardin_4,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_12.jpg,6
chardin_40,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_13.jpg,6
chardin_41,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_14.jpg,6
chardin_42,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_15.jpg,6
chardin_43,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_16.jpg,6
chardin_44,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_17.jpg,6
chardin_45,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_18.jpg,6
chardin_46,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_19.jpg,6
chardin_47,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_2.jpg,6
chardin_48,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_20.jpg,6
chardin_49,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_21.jpg,6
chardin_5,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_22.jpg,6
chardin_6,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_23.jpg,6
chardin_7,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_24.jpg,6
chardin_8,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_25.jpg,6
chardin_9,jean-baptiste-chardin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_26.jpg,6
charles-camoin_1,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_27.jpg,19
charles-camoin_10,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_28.jpg,19
charles-camoin_11,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_29.jpg,0
charles-camoin_12,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_3.jpg,0
charles-camoin_13,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_30.jpg,0
charles-camoin_14,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_31.jpg,19
charles-camoin_15,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_32.jpg,19
charles-camoin_16,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_33.jpg,0
charles-camoin_17,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_34.jpg,19
charles-camoin_18,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_35.jpg,19
charles-camoin_19,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_36.jpg,19
charles-camoin_2,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_37.jpg,0
charles-camoin_20,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_38.jpg,0
charles-camoin_21,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_39.jpg,19
charles-camoin_22,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_4.jpg,19
charles-camoin_23,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_40.jpg,19
charles-camoin_24,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_41.jpg,19
charles-camoin_25,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_42.jpg,19
charles-camoin_26,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_43.jpg,19
charles-camoin_27,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_44.jpg,0
charles-camoin_28,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_45.jpg,19
charles-camoin_29,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_46.jpg,0
charles-camoin_3,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_47.jpg,0
charles-camoin_30,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_48.jpg,0
charles-camoin_4,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_49.jpg,0
charles-camoin_5,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_5.jpg,19
charles-camoin_6,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_6.jpg,0
charles-camoin_7,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_7.jpg,19
charles-camoin_8,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_8.jpg,0
charles-camoin_9,charles-camoin,..\bd-peintres-v6\chardin - jean-baptiste-chardin_1699\chardin_9.jpg,0
chasseriau_1,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_1.jpg,17
chasseriau_10,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_10.jpg,4
chasseriau_11,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_11.jpg,4
chasseriau_12,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_12.jpg,4
chasseriau_13,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_13.jpg,4
chasseriau_14,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_14.jpg,4
chasseriau_15,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_15.jpg,4
chasseriau_16,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_16.jpg,4
chasseriau_17,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_17.jpg,4
chasseriau_18,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_18.jpg,4
chasseriau_19,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_19.jpg,4
chasseriau_2,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_2.jpg,4
chasseriau_20,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_20.jpg,4
chasseriau_21,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_21.jpg,4
chasseriau_22,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_22.jpg,4
chasseriau_23,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_23.jpg,4
chasseriau_24,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_24.jpg,4
chasseriau_3,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_3.jpg,4
chasseriau_4,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_4.jpg,4
chasseriau_5,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_5.jpg,4
chasseriau_6,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_6.jpg,4
chasseriau_7,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_7.jpg,4
chasseriau_8,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_8.jpg,4
chasseriau_9,theodore-chasseriau,..\bd-peintres-v6\chasseriau - theodore-chasseriau_1819\chasseriau_9.jpg,4
chirico_1,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_1.jpg,19
chirico_10,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_10.jpg,19
chirico_11,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_11.jpg,19
chirico_12,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_12.jpg,19
chirico_13,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_13.jpg,19
chirico_14,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_14.jpg,19
chirico_15,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_15.jpg,19
chirico_16,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_16.jpg,19
chirico_17,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_17.jpg,19
chirico_18,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_18.jpg,19
chirico_19,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_19.jpg,19
chirico_2,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_2.jpg,19
chirico_20,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_20.jpg,19
chirico_21,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_21.jpg,19
chirico_22,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_22.jpg,19
chirico_23,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_23.jpg,19
chirico_24,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_24.jpg,8
chirico_25,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_25.jpg,19
chirico_26,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_26.jpg,19
chirico_27,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_27.jpg,19
chirico_28,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_28.jpg,19
chirico_29,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_29.jpg,19
chirico_3,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_3.jpg,19
chirico_30,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_30.jpg,19
chirico_31,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_31.jpg,16
chirico_32,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_32.jpg,16
chirico_33,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_33.jpg,19
chirico_34,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_34.jpg,19
chirico_35,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_35.jpg,19
chirico_36,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_36.jpg,19
chirico_37,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_37.jpg,8
chirico_38,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_38.jpg,19
chirico_39,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_39.jpg,19
chirico_4,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_4.jpg,19
chirico_5,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_5.jpg,19
chirico_6,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_6.jpg,19
chirico_7,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_7.jpg,19
chirico_8,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_8.jpg,19
chirico_9,giorgio-de-chirico,..\bd-peintres-v6\chirico - giorgio-de-chirico_1886\chirico_9.jpg,19
cimabue_1,cenni-di-pepo-dit-cimabue,..\bd-peintres-v6\cimabue - cenni-di-pepo-dit-cimabue_1240\cimabue_1.jpg,5
cimabue_2,cenni-di-pepo-dit-cimabue,..\bd-peintres-v6\cimabue - cenni-di-pepo-dit-cimabue_1240\cimabue_2.jpg,5
cimabue_3,cenni-di-pepo-dit-cimabue,..\bd-peintres-v6\cimabue - cenni-di-pepo-dit-cimabue_1240\cimabue_3.jpg,5
cimabue_4,cenni-di-pepo-dit-cimabue,..\bd-peintres-v6\cimabue - cenni-di-pepo-dit-cimabue_1240\cimabue_4.jpg,5
cimabue_5,cenni-di-pepo-dit-cimabue,..\bd-peintres-v6\cimabue - cenni-di-pepo-dit-cimabue_1240\cimabue_5.jpg,5
cimabue_6,cenni-di-pepo-dit-cimabue,..\bd-peintres-v6\cimabue - cenni-di-pepo-dit-cimabue_1240\cimabue_6.jpg,5
cimabue_7,cenni-di-pepo-dit-cimabue,..\bd-peintres-v6\cimabue - cenni-di-pepo-dit-cimabue_1240\cimabue_7.jpg,5
